,date_time,total_demand,combined_cycle_gas_turbine_generation,oil_generation,coal_generation,nuclear_generation,wind_generation,pumped_storage_generation,nonpumped_storage_hydro_generation,open_cycle_gas_turbine_generation,other_generation,biomass_generation,embedded_solar_generation,embedded_wind_generation,BritNet_flow,total_ma7,detrended_total_ma7
1920,2014-02-07,1976422,415221,0,797144,369529,148424,15276,32169,0,2814,30562,15812.0,42765.0,42781.0,1938694.4285714286,-40362.53095828253
1921,2014-02-08,1788377,235773,0,656612,340552,260275,14270,32101,0,2940,31975,12596.0,81853.0,45657.0,1934713.857142857,-53561.81667256844
1922,2014-02-09,1756397,243011,0,628206,340364,252044,14626,33741,0,3022,32835,12193.0,74873.0,45815.0,1936251.5714285714,-58013.388101139804
1923,2014-02-10,2003477,549340,0,797913,339495,81535,22318,37176,0,2977,32342,11920.0,25949.0,39516.0,1938949.7142857143,-58370.24524399685
1924,2014-02-11,2040911,487760,0,747277,334468,205757,17260,33166,0,2831,30794,11494.0,59554.0,42856.0,1943898.857142857,-67488.67381542549
1925,2014-02-12,2077534,477087,0,784567,345474,215368,14734,32142,1022,2394,26091,4271.0,66868.0,44763.0,1951808.5714285714,-67690.10238685412
1926,2014-02-13,2048035,383462,0,789917,340557,257177,12464,30319,0,2235,24405,17566.0,76887.0,44298.0,1955879.0,-76543.81667256821
1927,2014-02-14,2040959,450937,0,830272,332017,194526,15786,33047,0,1938,21137,2719.0,58304.0,43754.0,1965098.5714285714,-63419.388101139804
1928,2014-02-15,1804410,292617,0,716184,322344,210398,14438,31397,0,1392,15206,12801.0,73039.0,42652.0,1967389.0,-52393.53095828253
1929,2014-02-16,1748353,359426,0,692410,310313,138994,18478,31797,0,1790,19537,24544.0,38611.0,47037.0,1966239.857142857,-42656.81667256844
1930,2014-02-17,1995012,521330,0,815230,299129,123022,13268,30390,0,3005,32625,6694.0,37906.0,45911.0,1965030.5714285714,-27712.388101139804
1931,2014-02-18,1968481,534468,0,820956,309403,84028,16370,31330,0,3011,32685,11984.0,18605.0,45722.0,1954683.4285714286,-20688.53095828276
1932,2014-02-19,1959661,475571,0,822050,338531,85753,18732,34910,0,3007,32684,11090.0,24828.0,47898.0,1937844.4285714286,-17633.81667256821
1933,2014-02-20,1917182,331027,0,714935,352008,238783,18290,35752,0,3026,32934,13301.0,63355.0,45060.0,1919151.142857143,-20280.673815425253
1934,2014-02-21,1905074,276333,0,708131,363648,249363,16470,38242,0,3116,34032,21067.0,65242.0,42182.0,1899739.0,-46436.10238685389
1935,2014-02-22,1723634,182919,0,634439,354615,251669,13792,38198,0,3100,33865,22329.0,63598.0,46254.0,1888199.5714285714,-76505.24524399708
1936,2014-02-23,1675346,196012,0,565298,349926,255987,21822,41689,0,2980,32497,6525.0,79941.0,45193.0,1877770.0,-106183.81667256821
1937,2014-02-24,1895888,439718,0,671371,350222,179696,20194,48718,1129,528,5629,16908.0,52797.0,45548.0,1863609.4285714286,-141760.81667256844
1938,2014-02-25,1922164,370128,0,683507,347758,262743,13112,40015,88,655,7044,17214.0,62991.0,44184.0,1856992.7142857143,-167059.38810113957
1939,2014-02-26,1930831,417467,0,735896,296613,195636,19136,41942,31,3162,34546,23160.0,50116.0,43459.0,1852874.142857143,-188931.24524399685
1940,2014-02-27,1948374,465874,0,735363,289656,176708,16406,43775,45,3082,33569,21479.0,53304.0,44508.0,1857330.142857143,-186874.67381542525
1941,2014-02-28,1954083,562848,0,748180,336076,68247,14286,39005,0,2900,31645,13503.0,23215.0,45175.0,1864331.4285714286,-170986.81667256844
1942,2014-03-01,1761876,369445,0,734690,341180,73601,17028,35658,0,2784,30562,21807.0,18657.0,47238.0,1869794.5714285714,-149667.95952971117
1943,2014-03-02,1719244,324088,0,631562,347089,157034,13638,35755,0,2774,30398,9762.0,49992.0,47964.0,1876065.7142857143,-127950.3881011398
1944,2014-03-03,1941226,564233,0,742554,346877,41342,21692,35170,0,2779,30314,22714.0,17413.0,47038.0,1882542.5714285714,-108424.81667256821
1945,2014-03-04,1963308,535775,0,759657,345554,82802,16030,30103,102,2608,28365,22727.0,24018.0,45659.0,1888420.2857142857,-85030.81667256844
1946,2014-03-05,1951316,520018,0,741530,329409,114062,17236,30430,0,3096,33729,21476.0,30375.0,45022.0,1891346.7142857143,-61367.53095828253
1947,2014-03-06,1923301,399861,0,779063,317730,163431,14772,37166,0,2891,31467,12882.0,49031.0,46462.0,1887764.857142857,-51602.53095828276
1948,2014-03-07,1857739,334538,0,748547,309803,180802,18144,36279,184,3544,38577,23324.0,53039.0,45032.0,1874001.4285714286,-55149.53095828253
1949,2014-03-08,1662128,261261,0,602271,299213,200803,16192,32984,107,3582,38988,22578.0,58697.0,45651.0,1859751.7142857143,-61781.24524399708
1950,2014-03-09,1600265,279226,0,629193,291612,127301,23392,38085,218,3291,35805,32281.0,28952.0,45614.0,1842754.7142857143,-75228.53095828253
1951,2014-03-10,1839118,503077,0,691370,290218,82463,18214,41624,0,4003,43579,28535.0,21326.0,46808.0,1828167.857142857,-90808.10238685436
1952,2014-03-11,1890188,526135,0,732404,292582,75928,16210,36360,64,3918,42694,24861.0,21128.0,46514.0,1817722.142857143,-121894.81667256821
1953,2014-03-12,1892239,612178,0,749536,291521,30424,17930,32343,0,3190,34761,30595.0,10584.0,46877.0,1809282.5714285714,-155578.53095828276
1954,2014-03-13,1883845,607161,0,760478,291847,27279,16062,29849,0,4133,45021,28492.0,10127.0,45831.0,1803646.0,-175388.95952971117
1955,2014-03-14,1839865,480765,0,696683,296313,141217,13692,30780,0,4041,44071,22698.0,43800.0,45076.0,1801092.5714285714,-190643.67381542572
1956,2014-03-15,1632323,277010,0,575546,293628,223154,15302,32310,20,4169,45370,25731.0,71720.0,46049.0,1796834.7142857143,-202853.24524399685
1957,2014-03-16,1574496,235723,0,551171,318403,208734,17602,33089,0,3076,33697,35771.0,67455.0,45910.0,1793153.4285714286,-209723.10238685412
1958,2014-03-17,1782998,417663,0,668144,321912,149373,17264,32360,123,3711,40507,20748.0,40682.0,43451.0,1785136.2857142857,-214454.8166725682
1959,2014-03-18,1818420,397432,0,662710,306688,194588,17462,34595,10,4193,45745,19374.0,61037.0,45968.0,1774883.7142857143,-207321.67381542549
1960,2014-03-19,1811932,374619,0,657688,283474,230040,15508,35525,0,3993,43574,23653.0,70005.0,42921.0,1763411.2857142857,-201061.24524399685
1961,2014-03-20,1826217,394691,0,643046,284337,227156,21154,38318,0,3997,43622,19426.0,73290.0,46120.0,1755178.7142857143,-205172.10238685412
1962,2014-03-21,1811056,357984,0,702177,278821,205811,15234,38614,0,3776,41137,33314.0,62016.0,46990.0,1751063.142857143,-209488.53095828253
1963,2014-03-22,1668360,311380,0,659946,284005,176181,17950,36057,0,2619,28551,30452.0,47736.0,46695.0,1756211.2857142857,-216771.53095828276
1964,2014-03-23,1656554,365792,0,630378,311413,117025,16724,36962,0,2637,28838,32002.0,41646.0,46182.0,1767933.857142857,-224321.81667256844
1965,2014-03-24,1870225,459993,0,723857,328843,111965,13450,34588,0,3664,39885,38380.0,40779.0,45115.0,1780394.857142857,-231762.24524399685
1966,2014-03-25,1907302,537843,0,716597,347632,89509,17640,33647,0,4374,47652,16954.0,27869.0,46759.0,1793092.2857142857,-238252.1023868539
1967,2014-03-26,1920865,554789,0,742366,353427,62515,13634,34701,0,4335,47282,22783.0,20890.0,47289.0,1808654.142857143,-241140.1023868539
1968,2014-03-27,1921458,509746,0,743692,355185,112873,14964,29682,0,3740,40774,24035.0,35708.0,47955.0,1822260.0,-237841.8166725682
1969,2014-03-28,1882215,438371,0,759942,353687,118784,14644,30941,0,4120,44958,21537.0,40902.0,45834.0,1832425.5714285714,-226991.67381542549
1970,2014-03-29,1636253,215628,0,679593,365762,155498,16598,27553,0,2775,30191,35539.0,42025.0,45084.0,1827838.857142857,-198070.10238685412
1971,2014-03-30,1558658,200614,0,679228,372669,107266,16334,27487,0,2695,29276,29168.0,28002.0,45547.0,1813853.7142857143,-187790.38810113957
1972,2014-03-31,1781357,433777,0,736909,352129,61300,17130,27188,0,3843,41915,20583.0,18574.0,41947.0,1801158.2857142857,-170817.8166725682
1973,2014-04-01,1784237,517119,0,726136,309329,30595,15486,23227,0,3572,38965,37770.0,15285.0,42180.0,1783577.5714285714,-134372.95952971117
1974,2014-04-02,1785349,403936,0,715602,318919,113562,13558,24112,0,2865,31168,20094.0,33723.0,43735.0,1764218.142857143,-123644.95952971093
1975,2014-04-03,1800937,419070,0,720492,324468,92036,18388,23161,0,3495,38071,17513.0,25555.0,44932.0,1747000.857142857,-120416.67381542549
1976,2014-04-04,1761388,441419,0,710186,324781,36173,14672,25026,0,4386,47851,17812.0,16222.0,44761.0,1729739.857142857,-130635.53095828253
1977,2014-04-05,1584202,254615,0,618395,326731,107974,12392,29148,0,4009,43723,22692.0,36459.0,45542.0,1722304.0,-152003.38810113957
1978,2014-04-06,1520044,196848,0,496632,334171,219670,10318,26538,0,2915,31886,15312.0,58716.0,45689.0,1716787.7142857143,-152217.38810113957
1979,2014-04-07,1761384,386894,0,652860,344648,109421,19312,33800,0,3964,43230,12892.0,33885.0,45255.0,1713934.4285714286,-152227.38810113957
1980,2014-04-08,1769193,286838,0,617772,347330,200435,14518,30564,46,4444,48482,44430.0,58324.0,44862.0,1711785.2857142857,-176450.67381542549
1981,2014-04-09,1757725,340348,0,652654,346510,137537,12436,31531,0,4408,48080,40555.0,34636.0,44201.0,1707839.0,-180803.38810113957
1982,2014-04-10,1744652,420772,784,660392,329769,74328,14460,32086,0,4129,44966,36891.0,21297.0,44826.0,1699798.2857142857,-179691.8166725682
1983,2014-04-11,1699661,393230,0,667609,325182,69022,13424,30463,0,2809,30708,43165.0,18206.0,43873.0,1690980.142857143,-174771.24524399661
1984,2014-04-12,1533211,194194,0,555851,333282,186786,13296,24077,0,2783,30449,28022.0,51452.0,41631.0,1683695.7142857143,-169226.24524399685
1985,2014-04-13,1483432,144764,0,512278,350710,190226,10258,23876,0,2756,30144,49236.0,58590.0,43047.0,1678465.4285714286,-166213.67381542525
1986,2014-04-14,1687650,293593,0,633378,363352,121374,16796,30099,0,3051,33306,54678.0,32166.0,42471.0,1667932.0,-161832.38810113957
1987,2014-04-15,1709834,336156,0,660392,368903,56319,11460,26412,0,4431,48331,59385.0,21968.0,46986.0,1659452.142857143,-148916.24524399661
1988,2014-04-16,1695957,315409,0,612202,368638,106695,16864,22724,0,4555,49615,57186.0,35708.0,42877.0,1650628.142857143,-131788.1023868539
1989,2014-04-17,1676668,278780,0,564294,369419,181792,17040,20150,0,4416,48151,32529.0,49317.0,43899.0,1640916.142857143,-123073.81667256821
1990,2014-04-18,1522550,309953,0,511973,363170,67413,13878,23293,0,4472,48742,53331.0,15301.0,45689.0,1615614.5714285714,-130418.10238685412
1991,2014-04-19,1473859,250294,0,532248,356201,67409,14112,25346,0,4222,46029,44581.0,22430.0,45003.0,1607135.7142857143,-122976.38810113957
1992,2014-04-20,1451962,197505,0,519559,363651,121095,10394,23447,0,3041,33062,21275.0,43949.0,44901.0,1602640.0,-111975.53095828253
1993,2014-04-21,1478239,177535,0,553621,365594,117169,11188,19917,0,3015,32879,44168.0,38069.0,45244.0,1572724.142857143,-139075.24524399661
1994,2014-04-22,1688023,359963,0,617096,379869,92659,16390,17714,0,4006,43702,21023.0,26554.0,43564.0,1569608.2857142857,-142467.67381542549
1995,2014-04-23,1712192,366933,0,631579,392722,63575,12440,17567,0,4401,47996,32458.0,27530.0,44023.0,1571927.5714285714,-137475.3881011398
1996,2014-04-24,1702770,377572,0,663822,391905,20455,13026,17684,0,4077,44389,42107.0,10078.0,47020.0,1575656.4285714286,-127008.24524399708
1997,2014-04-25,1718163,392384,0,614782,384895,83606,16128,18299,0,4099,44715,13169.0,24553.0,45993.0,1603601.142857143,-92282.67381542525
1998,2014-04-26,1523050,219581,0,494996,369949,156380,12492,21787,0,3505,38226,35532.0,48394.0,45764.0,1610628.4285714286,-79860.38810113957
1999,2014-04-27,1501493,335082,0,523821,351956,65274,15468,25481,880,2925,31806,32417.0,26673.0,44931.0,1617704.2857142857,-71190.81667256821
2000,2014-04-28,1714319,528386,0,615344,340439,13293,15710,20287,0,4206,45823,36047.0,9220.0,43973.0,1651430.0,-35282.24524399708
2001,2014-04-29,1710539,552349,0,576938,336753,8439,11590,18284,0,4539,49462,33859.0,5970.0,44795.0,1654646.5714285714,-28945.81667256821
2002,2014-04-30,1703283,578827,0,496588,337154,37449,16526,15981,0,4510,49204,36127.0,13035.0,46928.0,1653373.857142857,-29019.388101140037
2003,2014-05-01,1735923,533665,0,519920,334819,100355,11668,17730,40,4376,47721,19719.0,28899.0,46994.0,1658110.0,-23410.673815425485
2004,2014-05-02,1697882,520452,0,490289,339122,85222,14984,17458,0,4273,46587,30194.0,15382.0,47152.0,1655212.7142857143,-21366.53095828276
2005,2014-05-03,1516956,380712,0,493870,350649,33618,11600,14558,0,4121,44949,52836.0,10857.0,45285.0,1654342.142857143,-14203.81667256821
2006,2014-05-04,1429663,313260,0,474851,351589,46852,11870,14553,0,2980,32401,46677.0,15003.0,46116.0,1644080.7142857143,-11638.816672568442
2007,2014-05-05,1472971,320403,0,433925,351806,111917,11418,12761,0,3557,38752,45153.0,30590.0,38219.0,1609602.4285714286,-26654.38810113957
2008,2014-05-06,1643246,422533,0,478692,351614,121147,12260,11170,0,4340,47308,48491.0,27485.0,45646.0,1599989.142857143,8602.183327431558
2009,2014-05-07,1660574,418418,0,466270,350967,163330,14624,11629,0,4193,45657,37625.0,41445.0,44273.0,1593887.857142857,17855.326184574515
2010,2014-05-08,1712190,508570,0,502978,345357,111586,18940,17166,0,4072,44417,17932.0,27002.0,46502.0,1590497.4285714286,23728.897613145877
2011,2014-05-09,1641387,376147,0,490892,326777,164366,16254,15961,0,4143,45125,47487.0,44002.0,47057.0,1582426.7142857143,21074.18332743179
2012,2014-05-10,1483479,296679,0,471367,313400,138274,12186,14529,0,3014,32774,37657.0,40801.0,46192.0,1577644.2857142857,16956.32618457428
2013,2014-05-11,1451088,263696,0,444824,329088,147526,14612,16977,0,2998,32643,36494.0,41493.0,45407.0,1580705.0,16580.040470288834
2014,2014-05-12,1671322,542264,0,513346,331916,45484,15994,14722,0,4327,47146,42096.0,15377.0,26218.0,1609040.857142857,34080.32618457428
2015,2014-05-13,1689318,574734,0,535233,323060,26239,11374,13687,11,4665,50796,44831.0,11539.0,21945.0,1615622.5714285714,7662.1833274317905
2016,2014-05-14,1664574,617129,0,463733,315724,26635,11322,12133,0,4445,48443,58508.0,9925.0,23540.0,1616194.0,-6057.959529711399
2017,2014-05-15,1649718,628157,0,427857,322769,46584,17716,13174,0,3157,34340,51783.0,9948.0,23784.0,1607269.4285714286,-26958.81667256821
2018,2014-05-16,1606442,527471,0,443694,335575,69949,11916,12524,0,3167,34478,55465.0,14869.0,23932.0,1602277.2857142857,-37491.673815425485
2019,2014-05-17,1421037,375194,0,374637,349172,86461,11768,13890,0,3033,33038,54758.0,19525.0,23073.0,1593357.0,-49066.38810113957
2020,2014-05-18,1372999,336913,0,338310,351581,91439,16608,19460,1,2839,30964,61614.0,24221.0,23959.0,1582201.4285714286,-61752.10238685412
2021,2014-05-19,1619921,512245,0,451507,352425,66110,18988,15530,0,3057,33285,56672.0,21889.0,22177.0,1574858.4285714286,-62690.81667256821
2022,2014-05-20,1645759,505290,0,507106,352476,66957,13924,18013,0,3062,33343,36084.0,23635.0,15010.0,1568635.7142857143,-68956.53095828253
2023,2014-05-21,1623742,515537,0,494475,351874,45412,10388,14621,0,2969,32383,51316.0,12970.0,17857.0,1562802.5714285714,-68368.3881011398
2024,2014-05-22,1649950,474134,0,502639,351554,99989,18376,17798,2,2635,28667,29649.0,25337.0,21806.0,1562835.7142857143,-58540.673815425485
2025,2014-05-23,1611514,471629,0,450361,351599,106548,14512,14854,0,2637,28717,32667.0,35987.0,22630.0,1563560.2857142857,-58240.81667256821
2026,2014-05-24,1461104,318004,0,461371,351843,91619,16498,13525,0,2732,29772,28554.0,25945.0,44787.0,1569284.142857143,-56918.81667256821
2027,2014-05-25,1382217,260678,0,470288,361585,58370,13510,9919,0,2588,28177,46712.0,17009.0,44554.0,1570601.0,-50507.53095828253
2028,2014-05-26,1433655,322356,0,492336,369776,53136,13530,10530,0,2486,27087,34896.0,12493.0,38793.0,1543991.5714285714,-67566.38810114004
2029,2014-05-27,1605304,488737,0,502246,372407,48113,15942,9768,0,2246,24510,22992.0,12937.0,40801.0,1538212.2857142857,-38738.95952971117
2030,2014-05-28,1638813,507000,0,495297,368372,61350,14508,8894,0,2381,25924,15072.0,20160.0,47362.0,1540365.2857142857,-29962.245243996847
2031,2014-05-29,1652830,512468,0,493459,366184,54849,13582,8560,0,2407,26237,24408.0,32970.0,45984.0,1540776.7142857143,-26609.673815425253
2032,2014-05-30,1610385,525113,0,472185,365125,27323,14642,9579,0,2368,25823,32826.0,15604.0,47004.0,1540615.4285714286,-17265.10238685389
2033,2014-05-31,1436464,419092,0,399626,372805,9531,11238,9023,0,3166,34517,41772.0,10275.0,47027.0,1537095.4285714286,-2832.3881011395715
2034,2014-06-01,1387855,380991,0,339755,380083,30844,10396,8368,0,3809,41554,52544.0,18215.0,46048.0,1537900.857142857,8694.754756003153
2035,2014-06-02,1615401,546088,0,408190,386354,38312,13444,6878,0,3881,42292,34660.0,21392.0,42582.0,1563864.5714285714,36225.326184574515
2036,2014-06-03,1638319,562947,0,439862,385291,30934,14768,8829,0,3953,43086,35342.0,14027.0,42447.0,1568581.0,17735.89761314611
2037,2014-06-04,1654183,568383,0,417140,394462,52905,13466,8199,0,3747,40841,26774.0,23255.0,38552.0,1570776.7142857143,26684.89761314611
2038,2014-06-05,1630513,517584,0,388559,399423,94605,14114,9715,0,2646,28832,49966.0,36877.0,47437.0,1567588.5714285714,30835.611898860196
2039,2014-06-06,1596236,546743,0,335048,403694,53403,13142,10082,0,3334,36455,63372.0,31396.0,45160.0,1565567.2857142857,34139.18332743179
2040,2014-06-07,1440478,500465,0,187792,404135,98203,13970,12968,0,3699,40294,38157.0,39536.0,45344.0,1566140.7142857143,36730.04047028883
2041,2014-06-08,1389351,461086,0,195612,404084,68756,15376,11915,0,2530,27600,56946.0,38994.0,46338.0,1566354.4285714286,38301.75475600315
2042,2014-06-09,1615324,665793,0,272900,404052,34571,22788,12896,0,3611,39342,45033.0,18455.0,47117.0,1566343.4285714286,39649.75475600315
2043,2014-06-10,1627995,659715,0,269717,394939,58799,13440,10273,0,4060,44247,56395.0,35736.0,40147.0,1564868.5714285714,37411.18332743179
2044,2014-06-11,1626352,665509,0,306114,365255,57166,18064,12065,0,3941,43006,55655.0,26567.0,37930.0,1560892.7142857143,28210.326184574747
2045,2014-06-12,1632488,697688,0,324484,352456,22111,14376,9497,0,3866,42221,60455.0,13808.0,45790.0,1561174.857142857,25801.611898860196
2046,2014-06-13,1603739,711441,0,293474,351132,8567,23716,17396,0,3641,39724,50861.0,9395.0,45457.0,1562246.7142857143,26400.754756003153
2047,2014-06-14,1430582,585012,0,247955,360379,34333,12322,10161,0,2395,26176,38593.0,12859.0,47319.0,1560833.0,22054.18332743179
2048,2014-06-15,1369721,529949,0,238625,370214,41694,8088,9479,0,2364,25714,27909.0,13984.0,47286.0,1558028.7142857143,16958.040470288834
2049,2014-06-16,1582643,572421,0,344509,381193,64435,12348,11160,0,3659,39926,37170.0,20329.0,47942.0,1553360.0,9353.469041717239
2050,2014-06-17,1608240,537002,0,386966,379530,67213,11334,7511,0,4278,46636,53884.0,22226.0,45272.0,1550537.857142857,4491.326184574515
2051,2014-06-18,1627843,564292,0,413452,369433,47136,12672,8477,0,4211,45853,48136.0,19930.0,46698.0,1550750.857142857,6715.183327431558
2052,2014-06-19,1609594,571600,0,389683,361293,52216,12990,7573,1,4019,43824,44818.0,23059.0,47126.0,1547480.2857142857,3056.8976131461095
2053,2014-06-20,1574305,627504,0,322594,349803,40758,15556,7772,9,2855,31153,54632.0,18962.0,47487.0,1543275.4285714286,-5356.673815425485
2054,2014-06-21,1404769,498748,0,267340,352965,47905,11610,8006,0,3004,32785,56956.0,23274.0,46425.0,1539587.857142857,-11248.245243996847
2055,2014-06-22,1365798,492708,0,271787,366574,20388,9516,8224,0,3115,34041,55500.0,10596.0,39564.0,1539027.4285714286,-11352.388101139804
2056,2014-06-23,1604744,658442,0,310580,372856,30276,12934,7912,6,4204,45837,52507.0,18545.0,43088.0,1542184.7142857143,-8088.245243996847
2057,2014-06-24,1624801,668616,0,324723,379423,25014,15640,8606,0,4500,49052,46963.0,15015.0,44666.0,1544550.5714285714,-4799.388101140037
2058,2014-06-25,1605861,628655,0,335317,380587,25672,12746,8361,0,4496,49008,52390.0,15173.0,46098.0,1541410.2857142857,-8191.8166725682095
2059,2014-06-26,1613350,629986,0,338872,374162,36756,15992,9149,0,4420,48134,45463.0,22880.0,44608.0,1541946.857142857,-4683.102386854356
2060,2014-06-27,1587805,614842,0,323319,370458,58538,14966,8936,0,4063,44300,35792.0,20545.0,45285.0,1543875.4285714286,571.0404702890664
2061,2014-06-28,1419666,526760,0,270131,370777,47719,15268,6863,0,3013,32837,33555.0,17329.0,43390.0,1546003.5714285714,3568.611898859963
2062,2014-06-29,1353142,504438,0,206321,381414,43981,13068,6494,0,2985,32533,45018.0,16818.0,44705.0,1544195.5714285714,1886.1833274317905
2063,2014-06-30,1579941,605586,0,363975,380611,11354,11202,6452,0,4024,43833,50898.0,8688.0,46244.0,1540652.2857142857,1294.8976131458767
2064,2014-07-01,1605484,647210,0,364240,347352,9950,15259,6948,0,4264,46512,58124.0,11169.0,47632.0,1537892.7142857143,2892.1833274317905
2065,2014-07-02,1606364,589517,0,307924,356712,99247,12064,5164,0,3394,37007,53362.0,45350.0,48045.0,1537964.5714285714,4370.040470288601
2066,2014-07-03,1622135,589197,0,324276,326223,119883,19686,6769,0,2988,32557,52119.0,50891.0,46887.0,1539219.5714285714,5831.469041717472
2067,2014-07-04,1606756,543608,0,300298,324720,147196,14052,8179,0,2905,31635,45453.0,64096.0,46140.0,1541926.857142857,10430.469041717239
2068,2014-07-05,1425680,548180,0,244167,304737,77355,16968,5240,0,2791,30557,42839.0,25718.0,45240.0,1542786.0,12418.754756003153
2069,2014-07-06,1370498,556391,0,239309,288676,40536,12832,5250,0,2751,29974,46516.0,19630.0,45345.0,1545265.4285714286,13025.611898860196
2070,2014-07-07,1593331,727843,0,271063,290406,38202,20006,9613,3,3899,42447,50208.0,14486.0,46394.0,1547178.2857142857,10330.611898860196
2071,2014-07-08,1631211,757563,0,291597,306879,19720,18610,4684,0,4250,46319,39602.0,14852.0,46145.0,1550853.5714285714,7355.611898860196
2072,2014-07-09,1602746,604727,0,238873,323080,132450,12312,4904,0,4271,46579,57451.0,47384.0,47969.0,1550336.7142857143,3340.3261845747475
2073,2014-07-10,1612170,673616,0,246973,326833,96371,11080,4194,6,4373,47723,48432.0,26968.0,45079.0,1548913.142857143,51.1833274315577
2074,2014-07-11,1585996,721360,0,277517,310723,34633,17468,6067,0,3012,32835,38854.0,13883.0,47300.0,1545947.4285714286,-3484.1023868538905
2075,2014-07-12,1430824,600993,0,245401,308538,36528,10392,4278,0,2891,31644,43751.0,17590.0,46031.0,1546682.2857142857,-3516.5309582825284
2076,2014-07-13,1373967,508083,0,243338,313930,56113,11092,3601,0,2815,30770,43201.0,31634.0,46467.0,1547177.857142857,-6623.530958282528
2077,2014-07-14,1585625,623625,0,267652,318827,103976,12944,4191,0,2916,31781,48423.0,44202.0,46364.0,1546077.0,-8609.816672568442
2078,2014-07-15,1614154,711440,0,280476,307009,59609,12538,4101,0,3412,37203,49466.0,22402.0,48122.0,1543640.2857142857,-11906.245243996847
2079,2014-07-16,1635119,717026,0,235085,323023,82977,11866,3901,0,4362,47539,45401.0,38436.0,41195.0,1548265.0,-9954.245243996847
2080,2014-07-17,1644437,733162,0,254787,344106,38982,12192,4656,0,4549,49573,59061.0,16192.0,44809.0,1552874.5714285714,-11337.388101139804
2081,2014-07-18,1619396,566069,0,259554,363893,134384,12832,4518,0,4386,47796,51034.0,50391.0,46014.0,1557646.0,-14786.816672568442
2082,2014-07-19,1460957,547397,0,249930,374767,56574,17870,7271,0,3193,34797,29177.0,15269.0,43484.0,1561950.7142857143,-15386.673815425253
2083,2014-07-20,1406221,558361,0,210761,380319,19544,15078,4810,0,2941,31932,41400.0,14476.0,45922.0,1566558.4285714286,-9139.530958282528
2084,2014-07-21,1618396,696372,0,269076,386204,22017,16900,4802,0,3039,33048,53046.0,12586.0,42575.0,1571240.0,-1598.8166725682095
2085,2014-07-22,1644370,687676,0,256625,387843,51173,11176,4533,0,4014,43762,57694.0,12699.0,43581.0,1575556.5714285714,1005.0404702888336
2086,2014-07-23,1643965,660850,0,246020,391573,64320,11330,5577,0,4478,48819,60101.0,30605.0,46408.0,1576820.2857142857,514.7547560031526
2087,2014-07-24,1652326,669213,0,247613,391419,53095,15206,5639,0,4207,45900,62572.0,30281.0,44599.0,1577947.2857142857,6147.326184574515
2088,2014-07-25,1611492,662763,0,251851,394424,27027,13898,5029,0,4230,46118,56162.0,17842.0,47496.0,1576818.142857143,10850.469041717472
2089,2014-07-26,1441040,587911,0,210083,349070,29606,12454,4357,0,3846,41906,52821.0,16262.0,46330.0,1573972.857142857,14475.897613145877
2090,2014-07-27,1366267,516970,0,181859,384475,39294,11808,4617,0,2816,30724,47333.0,22991.0,43335.0,1568265.142857143,10349.611898860428
2091,2014-07-28,1567432,603660,0,251617,420352,60519,10956,5114,0,2745,29909,44564.0,13544.0,44343.0,1560984.5714285714,7383.326184574515
2092,2014-07-29,1572846,530573,0,272881,416791,88003,10226,4708,13,3964,43191,50970.0,30129.0,44004.0,1550766.857142857,8528.469041717472
2093,2014-07-30,1579085,504695,0,256727,419737,110325,12412,4936,0,4424,48245,51854.0,43069.0,45713.0,1541498.2857142857,12995.89761314611
2094,2014-07-31,1585302,607613,0,253720,414514,42694,11570,6098,0,4373,47655,44431.0,24665.0,47079.0,1531923.4285714286,11392.183327431558
2095,2014-08-01,1561652,660962,0,252558,365215,23873,18050,8782,0,4396,47909,37062.0,15937.0,45701.0,1524803.4285714286,4883.469041717472
2096,2014-08-02,1398411,548730,0,163731,360952,78813,9580,6097,0,3032,33015,35760.0,34639.0,44561.0,1518713.5714285714,150.46904171747155
2097,2014-08-03,1338999,427626,0,154129,354053,117730,9606,8881,0,3005,32781,56249.0,51742.0,42329.0,1514818.142857143,2809.6118988604285
2098,2014-08-04,1536429,634836,0,213672,360269,73747,11184,7649,0,3077,33602,51791.0,22577.0,47061.0,1510389.142857143,-2456.3881011398043
2099,2014-08-05,1571640,686091,0,234265,363124,37648,13882,9000,0,3076,33494,41299.0,24864.0,45328.0,1510216.857142857,-4670.530958282528
2100,2014-08-06,1588886,661140,0,247922,364728,58507,11012,9675,0,3069,33455,45666.0,28652.0,47005.0,1511617.0,-755.5309582825284
2101,2014-08-07,1580547,672635,0,247258,369276,35717,13502,11441,0,3052,33282,54780.0,15043.0,47298.0,1510937.7142857143,3258.1833274317905
2102,2014-08-08,1557877,689778,0,222606,366253,46415,13960,11033,0,2977,32484,31001.0,19572.0,42569.0,1510398.4285714286,12136.469041717239
2103,2014-08-09,1383428,483103,0,135159,373677,116550,11966,9323,0,2907,31674,53893.0,40074.0,45899.0,1508258.0,16061.611898860428
2104,2014-08-10,1363470,435810,0,152319,375124,135451,10110,12094,0,2901,31593,27804.0,61252.0,41257.0,1511753.857142857,20235.611898860196
2105,2014-08-11,1528806,488422,0,149461,351960,215056,11722,16385,0,2787,30343,48983.0,95083.0,42505.0,1510664.857142857,22066.897613145877
